sample_timestamp_s,sample_velocity_deg_s,sample_acceleration_deg_s2,acceleration_sign,speed_margin_deg_s,normalized_weight,included
4.530000,-368.400000,-280.000000,-1,231.600000,0.000000000000,0
4.540000,-371.200000,-280.000000,-1,228.800000,0.000000000000,0
4.550000,-374.000000,-280.000000,-1,226.000000,0.000000000000,0
4.560000,-376.800000,-280.000000,-1,223.200000,0.000000000000,0
4.570000,-379.600000,-280.000000,-1,220.400000,0.000000000000,0
4.580000,-382.400000,-280.000000,-1,217.600000,0.000000000000,0
4.590000,-385.200000,-280.000000,-1,214.800000,0.000000000000,0
4.600000,-388.000000,-280.000000,-1,212.000000,0.000000000000,0
4.610000,-390.800000,-280.000000,-1,209.200000,0.000000000000,0
4.620000,-393.600000,-280.000000,-1,206.400000,0.000000000000,0
4.630000,-396.400000,-280.000000,-1,203.600000,0.000000000000,0
4.640000,-399.200000,-280.000000,-1,200.800000,0.000000000000,0
4.650000,-402.000000,-280.000000,-1,198.000000,0.000000000000,0
4.660000,-404.800000,-280.000000,-1,195.200000,0.000000000000,0
4.670000,-407.600000,-280.000000,-1,192.400000,0.000000000000,0
4.680000,-410.400000,-280.000000,-1,189.600000,0.000000000000,0
4.690000,-413.200000,-280.000000,-1,186.800000,0.000000000000,0
4.700000,-416.000000,-280.000000,-1,184.000000,0.000000000000,0
4.710000,-418.800000,-280.000000,-1,181.200000,0.000000000000,0
4.720000,-421.600000,-280.000000,-1,178.400000,0.000000000000,0
4.730000,-424.400000,-280.000000,-1,175.600000,0.000000000000,0
4.740000,-427.200000,-280.000000,-1,172.800000,0.000000000000,0
